Dataset,Model,Approach,Question,Model_Answer,Ground_Truth,EM,F1,Accuracy,Success,Precision,Recall,Hits@1,Hits@5,Hits@10,MRR,BLEU,ROUGE-1,ROUGE-L,Semantic_Sim,Latency_ms,Input_Tokens,Output_Tokens,Total_Tokens,LLM_Calls,Confidence,Abstention,Type,Error
BioKGBench,GPT-4o-mini,Cypher KG,Which biological process are the proteins Q8NHW5 and Q8TDN6 both associated with?,"ribosomal large subunit assembly, GO:0000027","{'go0000027', 'ribosomal large subunit assembly'}",0,100,0,FALSE,1,1,1,1,1,1,0.8,0.8,0.8,0.6666666667,3515.833378,0,0,0,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,Cypher KG,Which biological process are the proteins P42677 and P62263 both associated with?,"ribosomal small subunit biogenesis, GO:0042274, translation, GO:0006412, ribosomal small subunit assembly, GO:0000028, cytoplasmic translation, GO:0002181","{'ribosomal small subunit assembly', 'translation', 'go0006412', 'ribosomal small subunit biogenesis', 'go0002181', 'go0042274', 'cytoplasmic translation', 'go0000028'}",0,100,0,FALSE,1,1,1,1,1,1,0.6363636364,0.6363636364,0.6,0.4666666667,4411.092281,0,0,0,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,Cypher KG,Which biological process are the proteins P19971 and Q96CQ1 both associated with?,"mitochondrial genome maintenance, GO:0000002","{'go0000002', 'mitochondrial genome maintenance'}",0,100,0,FALSE,1,1,1,1,1,1,0.75,0.75,0.75,0.6,2707.244396,0,0,0,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,Cypher KG,Which biological process are the proteins Q02878 and P62857 both associated with?,"cytoplasmic translation, GO:0002181, translation, GO:0006412","{'cytoplasmic translation', 'go0006412', 'go0002181', 'translation'}",0,100,0,FALSE,1,1,1,1,1,1,0.5,0.5,0.6,0.3333333333,3326.476097,0,0,0,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,Cypher KG,Which biological process are the proteins Q96L21 and Q02878 both associated with?,"translation, GO:0006412, ribosomal large subunit assembly, GO:0000027","{'go0000027', 'ribosomal large subunit assembly', 'go0006412', 'translation'}",0,100,0,FALSE,1,1,1,1,1,1,0.7142857143,0.7142857143,0.5714285714,0.5555555556,3157.821655,0,0,0,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,Cypher KG,Which biological process are the proteins Q9H611 and Q8IW19 both associated with?,"DNA repair, GO:0006281","{'go0006281', 'dna repair'}",0,100,0,FALSE,1,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.5,2950.132608,0,0,0,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,Cypher KG,Which biological process are the proteins Q96L21 and Q9Y2R9 both associated with?,"translation, GO:0006412","{'go0006412', 'translation'}",0,100,0,FALSE,1,1,1,1,1,1,0.5,0.5,0.5,0.3333333333,2974.157333,0,0,0,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,Cypher KG,Which biological process are the proteins O75616 and P62857 both associated with?,"ribosomal small subunit assembly, GO:0000028","{'ribosomal small subunit assembly', 'go0000028'}",0,100,0,FALSE,1,1,1,1,1,1,0.8,0.8,0.8,0.6666666667,3010.702133,0,0,0,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,Cypher KG,Which biological process are the proteins P46087 and P05388 both associated with?,"ribosomal large subunit assembly, GO:0000027","{'go0000027', 'ribosomal large subunit assembly'}",0,100,0,FALSE,1,1,1,1,1,1,0.8,0.8,0.8,0.6666666667,3435.932875,0,0,0,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,Cypher KG,Which biological process are the proteins Q9BYC9 and P83731 both associated with?,"ribosomal large subunit assembly, GO:0000027","{'go0000027', 'ribosomal large subunit assembly'}",0,100,0,FALSE,1,1,1,1,1,1,0.8,0.8,0.8,0.6666666667,3302.636385,0,0,0,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,Cypher KG,Which biological process are the proteins P09430 and Q9H4L7 both associated with?,"chromatin remodeling, GO:0006338","{'go0006338', 'chromatin remodeling'}",0,100,0,FALSE,1,1,1,1,1,1,0.6666666667,0.6666666667,0.6666666667,0.5,2559.468269,0,0,0,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,Cypher KG,Which biological process are the proteins Q9NU22 and P83731 both associated with?,"ribosomal large subunit assembly, GO:0000027","{'go0000027', 'ribosomal large subunit assembly'}",0,100,0,FALSE,1,1,1,1,1,1,0.8,0.8,0.8,0.6666666667,2995.890141,0,0,0,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,Cypher KG,Could you please specify which proteins the protein P42025 interacts with?,"ACTB, P60709, DCTN1, Q14203, VILL, O15195, ANKRD44, Q8N8A2, IQGAP2, Q13576, DYNC1LI1, Q9Y6G9, KIF2B, Q8N4N8, IQGAP1, P46940, SMARCC2, Q8TAQ2, MYO3A, Q8NEV4","{'actb', 'dctn1', 'p60709', 'q14203'}",0,33.33333333,0,FALSE,0.2,1,1,1,1,1,0.2,0.3333333333,0.25,0.2,1883.944988,0,0,0,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,Cypher KG,Can you identify proteins that the protein P28288 show interaction with?,"ABCD1, P33897, ABCD3, P28288, STOM, P27105, ABCD2, Q9UBJ2, ABCD4, O14678, PEX3, PEX3, PEX19, PEX19, DCAF8, Q5TAQ9","{'abcd3', 'abcd1', 'p28288', 'p33897'}",0,44.44444444,0,FALSE,0.2857142857,1,1,1,1,1,0.2857142857,0.4444444444,0.2,0.2857142857,3006.142378,0,0,0,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What proteins does the protein P11310 interact with?,"Entity P11310 is a Protein. Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'P11310'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'p11310', 'acadm'}",0,16.66666667,0,FALSE,0.1,0.5,1,1,1,1,0.1,0.1666666667,0.1666666667,0.09090909091,5171.505451,695,106,801,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,Could you please specify which proteins the protein P30153 interacts with?,"Entity P30153 is a Protein (P+5chars). Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'P30153'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'q96l34', 'mark4'}",0,16.66666667,0,FALSE,0.1,0.5,1,1,1,1,0.1,0.1666666667,0.1666666667,0.09090909091,3260.010242,698,111,809,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,Can you identify proteins that the protein P63261 show interaction with?,"Entity P63261 is a Protein. Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'P63261'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'grb2', 'p62993'}",0,16.66666667,0,FALSE,0.1,0.5,1,1,1,1,0.1,0.1666666667,0.1666666667,0.09090909091,2638.375759,698,106,804,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,"I'm curious, which proteins does the protein Q9BZC7 interact with?","Entity Q9BZC7 is a Protein. Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'Q9BZC7'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'q96sn8', 'cdk5rap2'}",0,16.66666667,0,FALSE,0.1,0.5,1,1,1,1,0.1,0.1666666667,0.1666666667,0.09090909091,2864.244461,702,110,812,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,Do you know what proteins does the protein Q9Y3L3 interact with?,"Entity Q9Y3L3 is a Protein. Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'Q9Y3L3'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'p08631', 'hck'}",0,25,0,FALSE,0.1666666667,0.5,1,1,1,1,0.1666666667,0.25,0.25,0.1428571429,2865.32712,704,112,816,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What proteins does the protein Q9NRA8 interact with?,"Entity Q9NRA8 is a Protein. Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'Q9NRA8'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'p06730', 'q14974', 'p55060', 'eif4e', 'kpnb1', 'cse1l'}",0,37.5,0,FALSE,0.3,0.5,1,1,1,1,0.3,0.375,0.375,0.2307692308,2485.581398,699,110,809,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,Could you please specify which proteins the protein Q9H013 interacts with?,"Entity Q9H013 is a Protein. Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'Q9H013'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'esf1', 'abi2', 'ubc', 'q9nyb9', 'p0cg48', 'q9h501'}",0,37.5,0,FALSE,0.3,0.5,1,1,1,1,0.3,0.375,0.25,0.2307692308,2164.151192,700,108,808,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,Can you identify proteins that the protein P68032 show interaction with?,"Entity P68032 is a Protein. Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'P68032'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'grb2', 'p62993'}",0,16.66666667,0,FALSE,0.1,0.5,1,1,1,1,0.1,0.1666666667,0.1666666667,0.09090909091,2299.551487,698,106,804,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,"I'm curious, which proteins does the protein P78536 interact with?","Entity P78536 is a Protein (P+5chars). Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'P78536'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'mad2l1', 'q13257'}",0,16.66666667,0,FALSE,0.1,0.5,1,1,1,1,0.1,0.1666666667,0.1666666667,0.09090909091,2532.415628,698,111,809,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,Do you know what proteins does the protein P01011 interact with?,"Entity P01011 is a Protein. Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'P01011'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'q96kc8', 'dnajc1'}",0,16.66666667,0,FALSE,0.1,0.5,1,1,1,1,0.1,0.1666666667,0.1666666667,0.09090909091,2578.179598,698,106,804,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What proteins does the protein Q13541 interact with?,"Entity Q13541 is a Protein. Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'Q13541'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'p06730', 'eif4e', 'eif4e2', 'o60573'}",0,28.57142857,0,FALSE,0.2,0.5,1,1,1,1,0.2,0.2857142857,0.2857142857,0.1666666667,2229.229212,695,106,801,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,Could you please specify which proteins the protein P78314 interacts with?,"Entity P78314 is a Protein (P+5chars). Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'P78314'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'ywhaq', 'p27348'}",0,16.66666667,0,FALSE,0.1,0.5,1,1,1,1,0.1,0.1666666667,0.1666666667,0.09090909091,2694.066525,698,111,809,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,Can you identify proteins that the protein O60516 show interaction with?,"Entity O60516 is a Protein. Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'O60516'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'p06730', 'eif4e'}",0,16.66666667,0,FALSE,0.1,0.5,1,1,1,1,0.1,0.1666666667,0.1666666667,0.09090909091,2833.201647,698,106,804,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,"I'm curious, which proteins does the protein Q7L8J4 interact with?","Entity Q7L8J4 is a Protein (P+5chars). Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'Q7L8J4'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'p61981', 'ywhag'}",0,50,0,FALSE,0.5,0.5,1,1,1,1,0.5,0.5,0.5,0.3333333333,2448.652267,704,117,821,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,Do you know what proteins does the protein Q9NY61 interact with?,"Entity Q9NY61 is a Protein. Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'Q9NY61'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'rbbp8', 'p52435', 'p10636', 'polr2j', 'mapt', 'p08047', 'sp1', 'q99708'}",0,44.44444444,0,FALSE,0.4,0.5,1,1,1,1,0.4,0.4444444444,0.3333333333,0.2857142857,2037.542105,700,108,808,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What proteins does the protein P35609 interact with?,"Entity P35609 is a Protein (P+5chars). Looking for interacting proteins.   Thought 2 - CLASSIFY: One-hop query (protein -> protein)   Thought 3 - PLAN: Use bidirectional protein interaction pattern   Action: query_kg[MATCH (p:Protein {id: 'P35609'})-[r]-(p2:Protein) WHERE type(r) IN ['ACTS_ON', 'CURATED_INTERACTS_WITH', 'INTERACTS_WITH'] RETURN DISTINCT p2.name AS answer LIMIT 50]","{'p22459', 'kcna4', 'p22460', 'myoz1', 'lrp12', 'kcna5', 'q9np98', 'q9y561'}",0,44.44444444,0,FALSE,0.4,0.5,1,1,1,1,0.4,0.4444444444,0.2222222222,0.2857142857,2389.398336,695,111,806,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What is the molecular function of the protein translated from the gene RND3?,"Entity RND3 is a Gene (symbol). Need to find the protein first, then its molecular function.   Thought 2 - CLASSIFY: Multi-hop query (gene -> protein -> function)   Thought 3 - PLAN: Chain TRANSLATED_INTO then ASSOCIATED_WITH to Molecular_function   Action: query_kg[MATCH (g:Gene {id: 'RND3'})-[:TRANSLATED_INTO]->(p:Protein)-[:ASSOCIATED_WITH]->(mf:Molecular_function) RETURN DISTINCT mf.name AS answer LIMIT 50]","{'gtp binding', 'gtpase activity', 'protein kinase binding', 'protein binding'}",0,100,0,FALSE,1,1,1,1,1,1,1,1,0.6666666667,1,2146.94643,722,115,837,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What is the molecular function of the protein translated from the gene EOLA1?,"Entity EOLA1 is a Gene (symbol). Need to find the protein first, then its molecular function.   Thought 2 - CLASSIFY: Multi-hop query (gene -> protein -> function)   Thought 3 - PLAN: Chain TRANSLATED_INTO then ASSOCIATED_WITH to Molecular_function   Action: query_kg[MATCH (g:Gene {id: 'EOLA1'})-[:TRANSLATED_INTO]->(p:Protein)-[:ASSOCIATED_WITH]->(mf:Molecular_function) RETURN DISTINCT mf.name AS answer LIMIT 50]",{'protein binding'},0,100,0,FALSE,1,1,1,1,1,1,1,1,1,1,2926.031828,722,115,837,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What is the molecular function of the protein translated from the gene CSMD1?,"Entity CSMD1 is a Gene (symbol). Need to find the protein first, then its molecular function.   Thought 2 - CLASSIFY: Multi-hop query (gene -> protein -> function)   Thought 3 - PLAN: Chain TRANSLATED_INTO then ASSOCIATED_WITH to Molecular_function   Action: query_kg[MATCH (g:Gene {id: 'CSMD1'})-[:TRANSLATED_INTO]->(p:Protein)-[:ASSOCIATED_WITH]->(mf:Molecular_function) RETURN DISTINCT mf.name AS answer LIMIT 50]",{'protein binding'},0,100,0,FALSE,1,1,1,1,1,1,1,1,1,1,4233.204842,722,115,837,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What is the molecular function of the protein translated from the gene GOLT1A?,"Entity GOLT1A is a Gene (symbol). Need to find the protein first, then its molecular function.   Thought 2 - CLASSIFY: Multi-hop query (gene -> protein -> function)   Thought 3 - PLAN: Chain TRANSLATED_INTO then ASSOCIATED_WITH to Molecular_function   Action: query_kg[MATCH (g:Gene {id: 'GOLT1A'})-[:TRANSLATED_INTO]->(p:Protein)-[:ASSOCIATED_WITH]->(mf:Molecular_function) RETURN DISTINCT mf.name AS answer LIMIT 50]","{'molecular_function', 'protein binding'}",0,100,0,FALSE,1,1,1,1,1,1,1,1,0.6666666667,1,2945.766449,718,117,835,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What is the molecular function of the protein translated from the gene SIPA1L3?,"Entity SIPA1L3 is a Gene (symbol). Need to find the protein first, then its molecular function.   Thought 2 - CLASSIFY: Multi-hop query (gene -> protein -> function)   Thought 3 - PLAN: Chain TRANSLATED_INTO then ASSOCIATED_WITH to Molecular_function   Action: query_kg[MATCH (g:Gene {id: 'SIPA1L3'})-[:TRANSLATED_INTO]->(p:Protein)-[:ASSOCIATED_WITH]->(mf:Molecular_function) RETURN DISTINCT mf.name AS answer LIMIT 50]","{'gtpase activator activity', 'protein binding'}",0,100,0,FALSE,1,1,1,1,1,1,1,1,0.6,1,3007.276297,719,119,838,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What is the molecular function of the protein translated from the gene LRRC73?,"Entity LRRC73 is a Gene (symbol). Need to find the protein first, then its molecular function.   Thought 2 - CLASSIFY: Multi-hop query (gene -> protein -> function)   Thought 3 - PLAN: Chain TRANSLATED_INTO then ASSOCIATED_WITH to Molecular_function   Action: query_kg[MATCH (g:Gene {id: 'LRRC73'})-[:TRANSLATED_INTO]->(p:Protein)-[:ASSOCIATED_WITH]->(mf:Molecular_function) RETURN DISTINCT mf.name AS answer LIMIT 50]",{'protein binding'},0,100,0,FALSE,1,1,1,1,1,1,1,1,1,1,3189.382076,722,115,837,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What is the molecular function of the protein translated from the gene MTO1?,"Entity MTO1 is a Gene (symbol). Need to find the protein first, then its molecular function.   Thought 2 - CLASSIFY: Multi-hop query (gene -> protein -> function)   Thought 3 - PLAN: Chain TRANSLATED_INTO then ASSOCIATED_WITH to Molecular_function   Action: query_kg[MATCH (g:Gene {id: 'MTO1'})-[:TRANSLATED_INTO]->(p:Protein)-[:ASSOCIATED_WITH]->(mf:Molecular_function) RETURN DISTINCT mf.name AS answer LIMIT 50]","{'rna binding', 'flavin adenine dinucleotide binding'}",0,100,0,FALSE,1,1,1,1,1,1,1,1,0.6666666667,1,2857.507706,722,115,837,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What is the molecular function of the protein translated from the gene CXCL3?,"Entity CXCL3 is a Gene (symbol). Need to find the protein first, then its molecular function.   Thought 2 - CLASSIFY: Multi-hop query (gene -> protein -> function)   Thought 3 - PLAN: Chain TRANSLATED_INTO then ASSOCIATED_WITH to Molecular_function   Action: query_kg[MATCH (g:Gene {id: 'CXCL3'})-[:TRANSLATED_INTO]->(p:Protein)-[:ASSOCIATED_WITH]->(mf:Molecular_function) RETURN DISTINCT mf.name AS answer LIMIT 50]","{'cxcr chemokine receptor binding', 'chemokine activity'}",0,100,0,FALSE,1,1,1,1,1,1,1,1,0.6666666667,1,2767.123699,722,115,837,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What is the molecular function of the protein translated from the gene FBXL6?,"Entity FBXL6 is a Gene (symbol). Need to find the protein first, then its molecular function.   Thought 2 - CLASSIFY: Multi-hop query (gene -> protein -> function)   Thought 3 - PLAN: Chain TRANSLATED_INTO then ASSOCIATED_WITH to Molecular_function   Action: query_kg[MATCH (g:Gene {id: 'FBXL6'})-[:TRANSLATED_INTO]->(p:Protein)-[:ASSOCIATED_WITH]->(mf:Molecular_function) RETURN DISTINCT mf.name AS answer LIMIT 50]",{'ubiquitin-protein transferase activity'},0,100,0,FALSE,1,1,1,1,1,1,1,1,1,1,2586.656809,722,115,837,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What is the molecular function of the protein translated from the gene CPD?,"Entity CPD is a Gene (symbol). Need to find the protein first, then its molecular function.   Thought 2 - CLASSIFY: Multi-hop query (gene -> protein -> function)   Thought 3 - PLAN: Chain TRANSLATED_INTO then ASSOCIATED_WITH to Molecular_function   Action: query_kg[MATCH (g:Gene {id: 'CPD'})-[:TRANSLATED_INTO]->(p:Protein)-[:ASSOCIATED_WITH]->(mf:Molecular_function) RETURN DISTINCT mf.name AS answer LIMIT 50]","{'metallocarboxypeptidase activity', 'serine-type carboxypeptidase activity', 'zinc ion binding'}",0,100,0,FALSE,1,1,1,1,1,1,1,1,0.375,1,2691.697836,720,113,833,1,0.75,0,N/A,
BioKGBench,GPT-4o-mini,ReAct-COT,What is the molecular function of the protein translated from the gene ZNF552?,"Entity ZNF552 is a Gene (symbol). Need to find the protein first, then its molecular function.   Thought 2 - CLASSIFY: Multi-hop query (gene -> protein -> function)   Thought 3 - PLAN: Chain TRANSLATED_INTO then ASSOCIATED_WITH to Molecular_function   Action: query_kg[MATCH (g:Gene {id: 'ZNF552'})-[:TRANSLATED_INTO]->(p:Protein)-[:ASSOCIATED_WITH]->(mf:Molecular_function) RETURN DISTINCT mf.name AS answer LIMIT 50]","{'dna-binding transcription factor activity rna polymerase ii-specific', 'rna polymerase ii cis-regulatory region sequence-specific dna binding', 'protein binding', 'metal ion binding'}",0,100,0,FALSE,1,1,1,1,1,1,0.9375,0.9375,0.65,0.8823529412,2874.107838,722,115,837,1,0.75,0,N/A,
